youtube_video_id,youtube_url,title_original,channel_name,language,topic,duration_seconds,availability,description_checked,description_characters,youtube_chapters_checked,chapter_count,captions_checked,caption_languages,contains_marketing_signal,professional_source_signal,evidence_score,preliminary_decision,decision_reason
lcauMhznleg,https://www.youtube.com/watch?v=lcauMhznleg,How To Navigate On An Adventure Touring Trip? - Ride or Die Motorcycles,Ride or Die Motorcycles,en,navigation,228,public,True,1823,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
aDybIOOaYzM,https://www.youtube.com/watch?v=aDybIOOaYzM,Zoom Motorcycle Coaching Session: Vision & Cornering Lines,Street Skills Moto,en,cornering,3565,public,True,244,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,youtube_chapters=5; caption_tracks=157; professional_source_signal
mRqqe3QqGZw,https://www.youtube.com/watch?v=mRqqe3QqGZw,How To Ride Your Motorcycle SAFE in the RAIN (and Comfortable),The Ride with Roland,en,rain,497,public,True,1549,True,9,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=9; caption_tracks=157; marketing_signal_present
_5-fh-qmqMg,https://www.youtube.com/watch?v=_5-fh-qmqMg,Practice THIS for 15 Minutes and You’ll Ride 10x Better!,Autozium,en,advanced_training,721,public,True,1651,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,10,eligible_for_content_review,youtube_chapters=6; caption_tracks=157; professional_source_signal
tJ5KGSjC78E,https://www.youtube.com/watch?v=tJ5KGSjC78E,How to Ride a Motorcycle with a Passenger,Yammie Noob,en,passenger,651,public,True,2292,True,8,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=8; caption_tracks=157; marketing_signal_present
WagYFdREzpE,https://www.youtube.com/watch?v=WagYFdREzpE,U-Turns On An Adventure Motorcycle - Competition Training Review Plus BONUS Sand Turns Footage,ADVMotoSkillZ,,cornering,371,public,True,3024,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|ja-orig|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,rejected,unsupported_declared_language=ja; title_indicates_non_instructional_or_promotional_content
tkQ-s7PI5Ds,https://www.youtube.com/watch?v=tkQ-s7PI5Ds,3 Safe ADV Motorcycle Lifting Techniques,ADVMotoSkillZ,en,lifting,311,public,True,4843,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-US|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-BR|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh|zh-Hans|zh-Hant|zu,True,True,6,eligible_for_content_review,caption_tracks=160; professional_source_signal; marketing_signal_present
NwgFDN5DYqQ,https://www.youtube.com/watch?v=NwgFDN5DYqQ,Tips for Setting Up Adventure Bike Suspension w/ Lyndon Poskitt,Brake Magazine,en,suspension,219,public,True,626,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,4,eligible_for_content_review,caption_tracks=157; marketing_signal_present
aWU0owE8T8w,https://www.youtube.com/watch?v=aWU0owE8T8w,ADV Motorcycle control set up (ergonomics),Bret Tkacs ADV,en,ergonomics,728,public,True,424,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=6; caption_tracks=157; marketing_signal_present
cM4YrRjKVUc,https://www.youtube.com/watch?v=cM4YrRjKVUc,Making U-Turns Easy on Big Adventure Motorcycles,Bret Tkacs ADV,en,u_turn,617,public,True,618,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-US|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,10,eligible_for_content_review,youtube_chapters=5; caption_tracks=158; professional_source_signal
PgUOOwnZcDU,https://www.youtube.com/watch?v=PgUOOwnZcDU,The Physics of Countersteering,Cambridge Science Centre,en,countersteering,178,public,True,190,True,8,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,7,eligible_for_content_review,youtube_chapters=8; caption_tracks=157
ShWc7D5HllY,https://www.youtube.com/watch?v=ShWc7D5HllY,Trail Braking Explained in Under 3 Minutes!,ChampSchool,en,trail_braking,172,public,True,1228,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
zMuVNBk9Ogw,https://www.youtube.com/watch?v=zMuVNBk9Ogw,Birchy's Off - Road Recovery. Chris Birch,Chris Birch - Off Road Coach,en,recovery,944,public,True,263,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,5,eligible_for_content_review,caption_tracks=157; professional_source_signal; marketing_signal_present
6hgkx7ZScqY,https://www.youtube.com/watch?v=6hgkx7ZScqY,How to climb hills on dirt bikes ∣ Cross Training Enduro,Cross Training Enduro,en,hill_climb,418,public,True,4867,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-GB|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,10,eligible_for_content_review,youtube_chapters=6; caption_tracks=158; professional_source_signal
MBS_7UeiXnQ,https://www.youtube.com/watch?v=MBS_7UeiXnQ,Motorcycle Riding Formation Explained |  Learn Safe Group Riding,Gray Beard Biker,en,group_riding,487,public,True,3580,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,6,eligible_for_content_review,caption_tracks=157; professional_source_signal; marketing_signal_present
TujQZ4bRgjQ,https://www.youtube.com/watch?v=TujQZ4bRgjQ,Does Google Maps Have Motorcycle Routes? | 5 Tips for Great Motorcycle Trips,Great Motorcycle Roads,en,navigation,427,public,True,3397,True,8,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=8; caption_tracks=157; marketing_signal_present
tNUbI03Pw4I,https://www.youtube.com/watch?v=tNUbI03Pw4I,Step-by-Step Flat Tire Tube Repair - Trailside - How To Fix a Front Flat,Kyle Bradshaw,en,puncture,164,public,True,1253,True,6,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,False,6,eligible_for_content_review,youtube_chapters=6; caption_tracks=157; marketing_signal_present
bO88ooYOLhw,https://www.youtube.com/watch?v=bO88ooYOLhw,Emergency Braking in a Straight Line: 20 MPH - Lesson 4 Training Clip,Low Altitude Flyer,en,emergency_braking,332,public,True,1522,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,8,eligible_for_content_review,caption_tracks=157; professional_source_signal
HuRgUAI0UIg,https://www.youtube.com/watch?v=HuRgUAI0UIg,Advanced Motorcycle Riding - Shoulder Check / Life Saver,Martin Dixon,en,road_position,129,public,True,888,True,0,True,,False,True,5,rejected,no_chapters_or_captions_for_content_evidence
vyzJUx4AJDo,https://www.youtube.com/watch?v=vyzJUx4AJDo,Max Rider - Overtaking Woes,MaxRiderUk,en,overtaking,160,public,True,80,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
3DJm0UUyRvc,https://www.youtube.com/watch?v=3DJm0UUyRvc,Downhill Corner Confidence in 15 Minutes,MotoJitsu®,en,road_hills,927,public,True,712,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,6,eligible_for_content_review,caption_tracks=157; professional_source_signal; marketing_signal_present
unp3hXfGjts,https://www.youtube.com/watch?v=unp3hXfGjts,How To Perform A Motorcycle Pre-Ride Safety Check | MC GARAGE,Motorcyclist Magazine,en,pre_ride,173,public,True,1266,True,9,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,True,True,8,eligible_for_content_review,youtube_chapters=9; caption_tracks=157; professional_source_signal; marketing_signal_present
6_VlZuPDOSM,https://www.youtube.com/watch?v=6_VlZuPDOSM,How To Ride A Motorcycle For Beginners: Ninja 400,Ninja Nick,en,basics,289,public,True,302,True,3,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,7,eligible_for_content_review,youtube_chapters=3; caption_tracks=157
mg8s-aNQFts,https://www.youtube.com/watch?v=mg8s-aNQFts,Master Traffic On Your Motorcycle With S.I.P.D.E: Pro Riding Tips!,Prorider Central Texas YouTube,en,urban_hazards,287,public,True,1503,True,3,True,,True,False,3,eligible_for_content_review,youtube_chapters=3; marketing_signal_present
