id,youtube_video_id,youtube_url,original_or_new,language,channel_name,source_type,metadata_checked,description_checked,youtube_chapters_checked,captions_checked,transcript_checked,visual_review_performed,visual_timestamp_ranges,embed_checked,evidence_types,classification_confidence_before,classification_confidence_after,fields_reviewed,fields_changed,chapter_result,decision,decision_reason_he,review_notes_he,reviewed_at
yt-jHhRZLHA-cA,jHhRZLHA-cA,https://www.youtube.com/watch?v=jHhRZLHA-cA,original,en,MCrider - Motorcycle Training,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-7Ix1B9MjKOQ,7Ix1B9MjKOQ,https://www.youtube.com/watch?v=7Ix1B9MjKOQ,original,en,MCrider - Motorcycle Training,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=3,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-824lwgKbv-M,824lwgKbv-M,https://www.youtube.com/watch?v=824lwgKbv-M,original,en,MCrider - Motorcycle Training,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-doVLIwQbnWs,doVLIwQbnWs,https://www.youtube.com/watch?v=doVLIwQbnWs,original,en,MotoJitsu®,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-ODaAhHgtM7w,ODaAhHgtM7w,https://www.youtube.com/watch?v=ODaAhHgtM7w,original,en,CanyonChasers,training_channel,True,True,True,True,True,False,,True,description;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-fuoYUYFNkGI,fuoYUYFNkGI,https://www.youtube.com/watch?v=fuoYUYFNkGI,original,en,CanyonChasers,training_channel,True,True,True,True,True,False,,True,description;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-M5ljhx0qTAM,M5ljhx0qTAM,https://www.youtube.com/watch?v=M5ljhx0qTAM,original,en,CanyonChasers,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-yBjN7N_n_Ww,yBjN7N_n_Ww,https://www.youtube.com/watch?v=yBjN7N_n_Ww,original,en,CanyonChasers,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-DY7OFizK_eo,DY7OFizK_eo,https://www.youtube.com/watch?v=DY7OFizK_eo,original,en,FortNine,training_channel,True,True,True,True,True,False,,True,description;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-U1mSavQ_DXs,U1mSavQ_DXs,https://www.youtube.com/watch?v=U1mSavQ_DXs,original,en,FortNine,training_channel,True,True,True,True,True,False,,True,description;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-y5vUZouBNgE,y5vUZouBNgE,https://www.youtube.com/watch?v=y5vUZouBNgE,original,en,FortNine,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-CDACd-6_4E4,CDACd-6_4E4,https://www.youtube.com/watch?v=CDACd-6_4E4,original,he,Idan K,training_channel,True,True,True,True,True,False,,True,description;transcript,high,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-4w9RHq5oohU,4w9RHq5oohU,https://www.youtube.com/watch?v=4w9RHq5oohU,original,he,ProRiding Israel,riding_school,True,True,True,False,False,True,01:03-01:08,True,description;visual_review,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-_ej7WCZeFhQ,_ej7WCZeFhQ,https://www.youtube.com/watch?v=_ej7WCZeFhQ,original,he,ProRiding Israel,riding_school,True,True,True,False,False,True,00:29-00:34,True,description;visual_review,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-0dGYLXIvoeg,0dGYLXIvoeg,https://www.youtube.com/watch?v=0dGYLXIvoeg,original,he,ProRiding Israel,riding_school,True,True,True,False,False,True,00:38-00:43,True,description;visual_review,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
yt-nsklKzXl2Ws,nsklKzXl2Ws,https://www.youtube.com/watch?v=nsklKzXl2Ws,original,he,Moto Lamed,training_channel,True,True,True,False,False,True,01:48-01:53,True,description;visual_review,medium,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,chapters;last_checked;verification;why_watch_he;fit_for_he;quality_reason_he,removed_generic=0,retain,הראיות והסיווג נמצאו תואמים; נשמרה הרשומה המאומתת.,הרשומה נבדקה מחדש מול מטא־דאטה חי וראיות התוכן המתועדות; לא נשמר תמלול בפרויקט.,2026-08-04T12:00:00+03:00
